Name	mz	rtime	Cel_pure_1-B,1_01_21144	Cel_pure_1-B,1_01_21149	Cel_pure_1-B,1_01_21154	Cel_pure_1-B,1_01_21159	Cel_pure_1-B,1_01_21164
Cluster_01204	109.1011224	13.59328099	104666.3359	108616.6406	95247.27344	89565.46094	99663.50781
Cluster_01205	109.1010029	23.60640657	5054.970703	4935.254883	5130.654297	5367.062988	5663.484863
Cluster_01206	109.1011663	19.41675468	1167.272583	1281.79187	944.5582275	1485.228882	1124.595581
Cluster_01208	109.101058	32.85718453	13832.54102	14110.67285	12850.38184	13452.68457	13131.70215
Cluster_01210	109.1010349	34.28624811	4566.609375	4942.489746	4261.980957	4673.345703	4351.008301
Cluster_01211	109.1010882	35.21665895	1842.392212	1935.876099	2105.561035	1735.946533	2352.12085
Cluster_01218	110.0347191	1.606351913	4955.376953	5044.569824	4805.074707	4268.121582	4903.536621
Cluster_01221	110.0711109	1.443079362	36115.14453	35569.83594	34748.01172	31578.13281	35435.03516
Cluster_01222	110.0709993	2.227300432	645.0220947	638.9246826	637.6472778	666.2120972	620.8725586
Cluster_01224	111.0074031	1.595840972	884.0194702	970.9419556	1123.336182	1192.036255	1059.005005
Cluster_01225	111.0438053	4.799087658	14391.97852	14048.73926	13215.45605	14095.19043	15210.31543
Cluster_01228	111.080329	10.98967423	23506.04297	22360.33203	20504.79688	21167.16602	20914.98633
Cluster_01229	111.0802017	17.66873178	1434.926636	1260.993896	1904.708618	1532.352905	1183.519043
Cluster_01230	111.0802761	12.39703729	1093.685791	1495.440308	1104.314453	1241.577026	1316.3479
Cluster_01233	111.1167688	35.21362731	13306.41211	14246.44043	14962.01855	14431.3584	14409.89844
Cluster_01234	111.1166845	31.88218102	4307.273926	4399.947266	5518.641602	5395.370605	5915.269043
Cluster_01235	112.0113087	1.26620579	3470.567383	3690.072754	3587.612305	3600.410156	3492.502686
Cluster_01236	112.0390476	3.574834467	12208.5459	12667.95508	12680.59668	11833.77148	12730.14551
Cluster_01237	112.0390176	5.898757588	3683.116943	3350.630615	2949.068359	3229.914795	3430.417236
Cluster_01239	112.111964	1.262974408	96891.55469	98340.92969	94577.8125	92502.90625	93775.07031
Cluster_01240	112.1119051	1.607054839	619.1550293	597.6326904	638.6144409	656.2165527	613.8900146
Cluster_01241	113.0208653	1.659626231	3119.223633	3749.667236	3561.991699	3352.021484	3942.442139
Cluster_01242	113.023075	4.492781458	17022.80078	16589.67383	14908.68945	15085.01367	15851.88281
Cluster_01243	113.034302	1.597181694	74945.38281	70451.41406	68378.23438	70309.35156	74178.21875
Cluster_01244	113.0594667	5.48458182	20964.87305	20840.57031	21078.90039	22244.59766	23011.7168
Cluster_01245	113.0595397	6.61951942	1051.374268	893.47229	994.7908325	802.5765991	766.2736206
Cluster_01247	113.0595183	2.29217772	1151.48584	967.2686768	1230.533203	1218.149902	1306.126465
Cluster_01248	113.0594484	3.01093828	1632.883911	1898.923218	2076.717529	1850.128296	2092.594971
Cluster_01249	113.0594713	10.44242877	4339.233887	3979.862305	3968.146729	4263.274902	4168.751465
Cluster_01250	113.0594709	20.15380224	2932.714355	2710.954102	2842.919189	2175.453369	2616.773193
Cluster_01257	113.1324104	39.98828759	23518.37891	23331.79102	22998.23242	26328.09375	24648.41406
Cluster_01259	114.0911501	6.20239855	20755.66211	21353.61719	21276.05273	20517.11719	22731.5918
Cluster_01264	114.9873581	1.263164034	6570.367188	7379.745605	7956.237305	5879.78418	6303.171387
Cluster_01265	115.0364074	1.433075753	90064.94531	90347.55469	89774.98438	89011.44531	90357.03125
Cluster_01266	115.0386954	2.531908782	14333.97559	14696.84277	14132.90039	13030.40625	15112.9248
Cluster_01267	115.038709	3.971333722	19233.38477	19394.61914	20333.81641	20229.17383	21392.23828
Cluster_01268	115.0539131	5.029277206	1496.804199	1285.918945	1284.73938	1172.644653	1329.396851
Cluster_01269	115.0751234	0.135843161	8599.745117	8968.373047	7648.405762	7610.174316	8561.479492
Cluster_01270	115.0750775	4.742221247	3385.428955	3610.762695	3484.984619	3620.052979	3655.064209
Cluster_01271	115.0750238	8.638927831	3112.073975	3007.837158	3134.204834	3205.763184	2665.037354
Cluster_01272	115.0751105	37.45433315	4106.564941	3815.626221	3801.791504	3732.478271	3735.068359
Cluster_01274	115.0750282	34.33771943	2294.460449	2698.941162	2117.879883	2293.501953	2238.369141
Cluster_01277	115.1115575	17.37175808	14951.2998	15805.26465	16207.11816	16571.4043	16665.31836
Cluster_01278	115.1115461	20.12346392	1798.195923	2127.805176	1803.373535	1736.213623	1995.573364
Cluster_01279	116.0704686	1.452878373	937472.3125	922492.375	917151.5	904859.625	948411.625
Cluster_01280	116.0704697	5.735428412	2094.563477	2634.505859	2256.763184	1844.325928	2354.0271
Cluster_01281	116.0704278	2.334482341	5003.189941	5666.654297	5727.902344	6133.424316	5356.738281
Cluster_01286	116.0747125	1.454265513	54702.75781	54575.07813	52334.57422	58856.39063	70935.24219
Cluster_01289	117.0544248	6.464953768	17509.9375	18684.50391	18095.80078	17666.22461	19522.63281
Cluster_01290	117.0543821	5.993259279	4282.70459	4598.664551	4961.73584	5403.979492	5275.017578
Cluster_01292	117.0695937	32.86342205	3067.878906	3511.415527	2988.812744	3062.060059	2854.94165
Cluster_01295	117.090783	9.103561669	57268.87891	60610.08984	62742.5	59947.53516	61522.58594
Cluster_01296	117.0907322	4.178265776	1091.734863	1132.292603	1094.339111	1039.738403	1112.717773
Cluster_01297	117.0907487	15.27620755	2936.211426	2870.976563	2788.23584	3111.98291	2999.236572
Cluster_01298	117.0906903	20.21074603	4293.862793	4397.850098	4251.991699	4165.619141	4332.854492
Cluster_01300	118.0648439	9.151135527	35338.50391	37613.08594	35247.39453	34881.98828	35378.25781
Cluster_01301	118.0649455	10.08106523	152325.4219	149509.4531	144836.5156	141601.875	145831.2344
Cluster_01302	118.0648067	5.030086261	15337.50977	14214.13281	13446.28906	12813.4209	13332.50977
Cluster_01309	118.0861428	0.139733105	411482.9375	408963.0938	394351.9688	382355.9375	395183.7188
Cluster_01314	118.0857437	5.540555472	1507.841431	717.3375854	1328.859741	1102.954956	1774.916016
Cluster_01322	119.0489288	1.66572989	54923.16406	61135.27344	62142.04297	61550.80859	72163.14844
Cluster_01323	119.0701012	8.321270395	99419.90625	101396.1719	104136.0469	95856.47656	97532.11719
Cluster_01324	119.0699864	7.692872208	6140.144043	6364.404785	6084.914551	6415.221191	6226.633301
Cluster_01325	119.0853055	23.53520189	41017.05859	42042.70703	39924.92188	40491.14844	37885.78125
Cluster_01326	119.0853275	32.88058292	5353.72168	5859.34375	4948.22168	5260.419922	5073.649902
Cluster_01329	119.0852716	37.32868097	1124.96167	954.2802734	756.911499	894.7488403	1112.067017
Cluster_01331	119.0893672	1.500993242	320601.0313	314478.5313	312929.3125	303161.0313	305535.0313
Cluster_01333	120.0442554	5.419280623	40812.89063	39601.00781	36722.77734	37022.53125	39173.89844
Cluster_01334	120.0442304	8.154226375	522325.0313	517371.75	477432.8125	502547.125	507391.0938
Cluster_01335	120.0442222	8.971384972	4977.404785	4393.417969	5398.620605	5501.057617	4747.966309
Cluster_01336	120.0442183	12.27175346	81729.78125	84129.02344	73214.71094	77106.6875	78875.98438
Cluster_01338	120.0441608	13.2776167	1219.163574	16689.0918	13365.05371	14401.69531	15459.50781
Cluster_01339	120.0442207	20.61973325	18741.2793	19490.00195	17090.05664	17491.19336	17890.13477
Cluster_01341	120.0442281	15.25859865	14964.38867	18065.06445	14879.04492	14612.58887	15818.56445
Cluster_01342	120.0441999	16.10531511	27267.25781	26135.6875	23610.80664	23229.57422	23186.79297
Cluster_01344	120.0442823	6.915103413	549204.9375	542854.75	531815	521701.8438	549699
Cluster_01345	120.0443774	9.51683924	1652611.75	1659366.125	1586259.25	1624045.75	1645772.125
Cluster_01351	120.0559648	5.41769295	1528.475342	1469.666748	1365.197632	1378.208252	1681.104858
Cluster_01352	120.0652707	1.443016581	78296.57031	79503.79688	79061.75781	74219.32031	78658.78125
Cluster_01353	120.0651636	4.39416808	984.5614014	1177.263794	1353.334229	1142.201904	1240.28479
Cluster_01354	120.0806209	7.364848069	67405.76563	66770.21094	64616.16406	63959.91797	64032.81641
Cluster_01355	120.0804039	1.592144248	10098.99023	9362.102539	8024.282715	7361.658203	7638.604004
Cluster_01356	120.0805557	6.648138846	3193.366943	3318.716797	3242.718506	3143.24707	2818.331787
Cluster_01359	120.1368977	2.815956656	515.1018677	567.0587158	623.4112549	529.6416016	751.5061646
Cluster_01361	121.0393077	1.592793626	3235.519531	3081.44043	3129.958496	3116.308838	3057.284424
Cluster_01363	121.0534259	6.911301511	2471.265869	2377.009033	2430.953369	2458.010498	2929.643066
Cluster_01365	121.0643955	1.675773902	13298.75781	13430.79688	14585.85547	15212.61816	15956.4707
Cluster_01366	121.0645309	8.136564203	85838.96875	84086.63281	77675.85938	80836.54688	82291.94531
Cluster_01367	121.0644382	21.31040434	4450.132324	4900.661133	4163.316895	4334.217285	4224.837402
Cluster_01368	121.0643991	2.808232945	3007.585938	2688.061035	2553.899902	2566.386475	2836.843506
Cluster_01369	121.0644561	9.594081802	19814.5293	20799.49219	18372.98633	18515.49414	19248.85352
Cluster_01371	121.0839713	2.816974425	552568.25	567836.8125	556727.625	554299.375	586108.75
Cluster_01375	121.1008617	32.86439221	13038.79492	14388.72559	12867.56543	13184.62695	13355.99316
Cluster_01376	121.1008359	34.2731514	2673.400391	2775.623047	2349.295654	2579.340332	2700.681152
Cluster_01377	121.1009182	35.23912963	2847.025879	2398.734619	2535.874512	2449.634277	2365.07959
Cluster_01378	121.1008214	37.35712846	2849.721191	2241.365234	2372.66748	2502.272705	2491.330811
Cluster_01379	121.1008098	7.667188338	2614.004395	2842.037842	3091.016357	3155.063477	2600.425049
Cluster_01380	121.1009473	19.04539272	1063.681519	1364.057251	1071.350098	1315.588501	1241.067505
Cluster_01388	122.0962097	2.313099394	15402.35742	15844.72266	15730.9541	16230.21094	16475.22266
Cluster_01389	122.0961244	3.869187865	2294.070801	2170.946533	2144.710449	2425.219482	2067.779297
Cluster_01397	123.0437351	12.52934828	17610.01953	17093.51367	14757.03906	14859.7041	15023.11426
Cluster_01399	123.0551951	1.615736372	14531.96582	16055.35156	16988.51172	13756.8418	15336.28516
Cluster_01401	123.0801259	14.45163524	2178.479248	2103.166992	2747.720703	2318.12085	2307.274414
Cluster_01404	123.080028	10.26522702	2595.583496	2597.979736	2494.686523	2590.762695	2949.706787
Cluster_01414	123.1165767	11.54549893	48337.08203	52072.33594	50208.32813	50791.76563	50605.23828
Cluster_01415	123.1165741	19.42038087	5933.633301	5419.917969	6063.851074	6046.279785	5634.39502
Cluster_01416	123.1165394	23.60091706	4585.733398	3852.259277	4194.613281	4685.577148	4256.5625
Cluster_01417	123.1164966	32.8549361	8820.5625	8942.538086	8094.07373	7800.419434	8592.813477
Cluster_01419	123.1165554	14.55095486	3514.576416	3484.638916	3499.913086	3641.675293	3398.885742
Cluster_01420	123.1165398	34.29605549	2287.878662	2578.224365	1942.616211	2254.531006	2101.05542
Cluster_01423	123.1164231	13.2537983	1320.940918	1340.126709	1313.515503	1071.32373	1424.519775
Cluster_01428	124.0392114	1.598697353	1564566.875	1649994.125	1675306.375	1635245.75	1679769
Cluster_01430	124.0390521	3.268357567	1373.80481	1751.726318	1924.767212	1846.93689	1252.702393
Cluster_01441	124.0754155	7.964524629	4794.972168	5073.699707	4671.036621	4595.632813	4819.148926
Cluster_01442	124.1069814	1.595793217	55144.17969	56365.92188	56076.80078	52157.96875	53546.30859
Cluster_01443	125.0594408	3.208037222	11206.11035	11319.51367	11439.94629	11433.67383	12429.47559
Cluster_01444	125.0593353	9.630906306	6782.292969	5872.970215	6043.445801	6264.221191	5883.404785
Cluster_01445	125.0594189	7.889843721	990.125	1112.413452	1143.62439	917.7554321	1225.864136
Cluster_01446	125.0958467	35.21677689	1373.266602	1151.990356	1315.372803	1431.964966	1246.903076
Cluster_01450	125.1322685	35.21292102	10385.13086	10685.52148	11510.55859	11021.63477	11407.07324
Cluster_01451	126.0218044	1.457943066	814.432312	704.5078125	887.227356	834.3909912	844.9495239
Cluster_01454	126.0910156	1.509189943	7941.453613	8610.655273	8197.499023	8218.179688	8132.926758
Cluster_01458	127.0389711	1.463648488	12610.01465	11610.66797	11743.70117	1188.625244	962.8575439
Cluster_01459	127.0501245	2.642728729	1155.927856	1331.009644	1497.787231	1178.130737	1505.218994
Cluster_01460	127.0854271	1.448466667	2710.961182	2149.328857	2139.815186	2356.777344	2026.201416
Cluster_01461	127.0751142	10.40312384	20873.84961	20113.98047	19709.39844	19658.53711	19407.76563
Cluster_01464	127.1115338	23.67743128	1631.817749	2096.970459	1895.473633	1847.253784	1962.341309
Cluster_01467	127.1481214	41.44701622	1303.218628	1008.876587	1371.841919	1282.770264	1777.473022
Cluster_01469	128.0192245	1.265548835	295867	300621.8438	273145.1563	275075.4375	284893.3438
Cluster_01470	128.1069332	10.31609627	3364.678467	3434.591797	3046.248779	3170.956055	3266.81543
Cluster_01473	129.054372	2.315869697	5020.836914	4999.352051	5209.702148	5435.604492	5560.828613
Cluster_01474	129.0543495	5.443780982	977.8026123	731.9623413	965.0284424	771.6460571	736.8673706
Cluster_01475	129.054445	4.791584396	4046.967041	4435.382324	4411.244629	4435.84082	4407.320313
Cluster_01478	129.0907872	6.879930929	3811.162842	3987.338135	3808.676758	3791.306641	4097.062988
Cluster_01479	129.0908449	10.96947948	54392.55078	52190.58984	49681.14453	50403.84766	51341.25781
Cluster_01480	129.0907233	35.21281201	1750.483521	1900.615234	1788.900635	1868.699097	1953.262451
Cluster_01481	129.0907108	37.45173355	3728.284912	3477.647217	3530.482666	3292.86377	3465.023193
Cluster_01485	129.1018991	1.616780112	24524.5	24491.30859	24697.17578	23045.12891	24818.93164
Cluster_01486	129.1020334	2.245137245	7702.779297	8055.753906	7150.779785	7443.588867	8279.183594
Cluster_01494	130.0648786	5.03039358	7964.096191	7881.32373	7497.04834	7430.944336	7778.240723
Cluster_01495	130.0648744	9.165105351	633.4104614	922.0830688	797.6157837	873.0491943	669.5369263
Cluster_01496	130.0649347	23.86665815	2260.817383	2199.960693	2714.573486	2212.316162	2502.242432
Cluster_01500	130.1589914	7.605223031	37723.19922	37742.25781	39327.14844	37637.23438	39770.83984
Cluster_01507	131.0489865	2.817797101	93452.91406	92787.64844	87933.54688	89517.07813	94208.71875
Cluster_01509	131.0701194	4.10257504	3139.009033	3062.380127	3156.471924	3199.998779	3129.780029
Cluster_01510	131.085249	32.86417982	4682.019531	5219.894043	4033.324707	3920.701904	4019.727539
Cluster_01512	131.1063983	0.136658963	16041.93848	16073.9248	16486.84961	16079.74414	16759.23438
Cluster_01513	131.1064559	25.89223947	6258.816895	6374.235352	6163.256348	6269.679199	6741.621582
Cluster_01514	131.1064495	23.21143137	3381.849854	3481.842529	3662.275146	3852.308105	3858.181396
Cluster_01516	131.1288711	1.31048842	46948.48438	40318.89453	45715.625	44156.83203	64120.63281
Cluster_01521	132.0767513	1.437603944	847.699707	1090.834351	980.9696655	813.4033203	1145.234619
Cluster_01522	132.0805995	5.029624316	22509.63867	21272.125	20128.58203	20349.79492	20957.30078
Cluster_01524	132.088802	5.03032994	1154.75293	965.9517822	930.6861572	1213.03479	1294.063599
Cluster_01542	133.0317212	1.604232312	753894.875	787853.375	818515.375	740086.0625	814350.875
Cluster_01544	133.0494	2.534596702	4745.821777	4835.756348	4795.203613	4598.672363	5475.089844
Cluster_01545	133.0494119	3.970680997	4549.212402	5007.121582	5076.383789	5086.896484	5213.125977
Cluster_01547	133.0607075	1.553528557	22155.99609	22375.31445	21191.87109	20772.86523	21640.61328
Cluster_01548	133.0646304	17.40993868	6074.106934	5277.992188	4863.425293	5071.88916	5371.599121
Cluster_01550	133.0858784	9.311756764	35814.63281	36131.53516	37371.29297	37151.39063	37064.17578
Cluster_01551	133.0967942	1.307429079	14264.97949	14923.41406	15224.2207	15079.25684	16026.37988
Cluster_01552	133.1010285	32.68431755	1843.132813	1645.699707	2233.95459	1884.516357	1361.768188
Cluster_01553	133.1011417	32.86614192	4075.563477	4766.426758	4329.375	4167.768555	3961.756104
Cluster_01554	133.101107	35.21587911	1860.956055	2016.917236	1732.869507	1897.401611	1821.102661
Cluster_01555	133.1010198	37.3186547	1393.897217	1208.887329	1111.447388	1030.564697	1115.508301
Cluster_01556	133.105128	1.958288451	328058.4688	359237.7813	351050.5938	348632.4688	368424.0938
Cluster_01558	135.002517	1.332149221	1125.992676	1140.551514	1207.31543	994.8431396	1002.112854
Cluster_01559	135.0274269	1.603547688	26680.36328	28297.70703	27881.95313	26371.43555	28580.27539
Cluster_01560	135.0802947	23.53676669	5956.171875	5833.968262	5296	5208.717773	5228.635254
Cluster_01561	135.0803956	32.91304862	2449.433594	2421.610596	2246.904297	2263.590332	2172.465576
Cluster_01564	135.1014886	4.176057104	1843.96521	2099.091064	2059.317139	2251.321533	2120.206787
Cluster_01565	135.1015171	5.278628668	3913.718994	4088.374512	4460.292969	4606.695801	4676.208984
Cluster_01566	135.1167101	32.86448036	14152.15723	15053.74609	13862.33691	13563.65918	13764.1377
Cluster_01567	135.1167914	20.35631227	3792.143311	3955.309082	3874.805176	3900.887695	3711.014648
Cluster_01568	135.1167321	34.28120853	3679.11084	4406.92334	3777.101074	3882.393066	4141.526367
Cluster_01569	135.116591	37.43410898	3594.434814	3057.165039	2879.986328	3001.813721	3007.136963
Cluster_01573	136.075711	1.665849463	557604.4375	627133.5	653331.25	654313.3125	750578.125
Cluster_01574	136.0760221	2.999410478	9171.435547	1060.671631	9715.226563	10363.06152	10448.89648
Cluster_01575	136.075664	3.504005069	5962.414551	5628.416016	6180.689941	5989.387695	5561.910645
Cluster_01576	136.0756916	5.310925332	4514.14502	4033.490723	4058.562988	4292.996094	4159.980469
Cluster_01580	137.0458186	1.587310979	773822.375	769831.375	756347.3125	764723.6875	769090.125
Cluster_01581	137.0457267	2.497217218	3479.828125	3805.174805	3918.590576	4229.423828	5192.916992
Cluster_01583	137.096035	13.591913	32472.33203	33407.08203	31485.86133	29315.68945	34188.96094
Cluster_01584	137.0958856	35.21393623	894.6275635	879.9776001	829.7491455	904.8693237	865.3745728
Cluster_01587	137.1324468	23.60209873	2129.303223	2027.386963	1926.564209	2172.651123	1866.173462
